id,stable_height
147577,4
147836,2
148326,4
148338,4
148342,2
148680,4
149231,2
149364,5
149931,3
150322,3
152583,2
153062,3
153166,4
153485,3
153594,4
153750,2
153874,2
153991,3
154636,6
154783,3
156410,4
157695,3
159154,5
160186,2
160678,2
160767,3
160830,3
161233,2
161573,2
162816,4
162880,3
162955,3
163241,1
163678,2
163971,4
164394,1
166392,5
166440,5
166524,2
166951,5
167011,3
168218,3
168854,3
168964,2
168977,4
169539,4
169810,2
170088,4
170812,3
172079,3
172864,4
173421,3
173904,3
175611,4
175835,4
176261,2
176288,1
178697,1
178917,2
180650,2
180789,5
181460,3
183277,5
184804,1
185665,4
186121,1
187583,1
188235,3
188273,3
188693,4
189252,2
189455,3
189862,4
190413,1
190634,3
192273,5
192280,4
193309,5
193681,1
194172,1
194193,2
194759,2
194979,3
195221,3
196076,5
196703,2
196971,2
197275,1
197775,2
197965,2
198759,1
198897,2
201206,5
201852,1
202505,3
202553,4
204110,5
204709,3
204844,2
205035,3
206022,4
206418,3
207361,2
207717,3
208215,4
208356,6
208487,3
208661,3
209064,3
210092,1
210440,3
210928,2
211025,3
211455,1
211900,3
212838,3
213031,3
213324,2
213442,2
213706,1
215078,5
215174,4
215479,2
216439,4
218073,1
218252,2
218676,3
218778,1
218794,4
219106,4
220083,2
220655,2
221457,1
221825,1
222007,2
223728,4
223844,5
223959,2
224340,2
224410,4
225057,3
225294,2
225499,1
227053,3
227386,2
227765,5
228559,2
229160,3
229187,2
229955,4
230102,2
232815,1
232854,2
233633,1
234011,2
234222,2
234519,3
235368,2
237047,2
238507,3
238627,4
239039,3
239535,2
239782,2
240253,3
240723,3
241219,2
241409,2
241894,4
241957,4
242191,3
243322,4
244493,3
244965,6
246299,2
246400,1
246866,1
249064,3
249348,2
250208,2
250440,3
250605,4
250926,1
251617,3
251679,5
252051,1
252347,2
252511,4
254660,2
254905,6
254906,3
256185,3
257019,4
257319,1
257757,2
257869,2
258043,1
258090,2
258701,1
258928,2
259582,4
259963,2
260141,2
260613,2
262448,1
262663,3
262842,2
263087,2
264173,3
264469,3
264942,5
265630,1
265867,3
266195,2
267273,1
268004,2
269574,3
269635,2
271313,2
271432,5
272065,4
272335,4
272687,2
272836,2
273096,4
273104,3
273961,3
275254,4
275325,3
275591,1
275612,3
275844,4
276060,4
276340,4
276897,3
277119,2
277356,2
277451,1
277634,3
278427,5
278800,3
279176,2
279705,1
279716,3
280100,1
280928,3
282118,3
282224,2
282451,3
282612,3
282910,2
283019,5
284359,2
284799,1
284830,1
285000,4
285883,4
286236,3
286256,2
287072,3
288211,4
288481,5
288650,3
290154,5
291959,3
292213,1
292622,4
294648,1
295376,3
296504,3
297729,1
298110,3
298632,2
299928,5
301816,1
302399,4
303715,5
303965,1
304463,2
304706,5
304752,4
305216,4
307082,3
307227,2
307382,2
307915,1
308062,4
308175,3
308270,3
308602,1
308677,1
308763,3
309576,3
309948,4
309968,4
310453,3
310510,4
310803,1
311114,5
311559,4
312387,2
313613,2
313707,2
314206,5
315336,4
315576,2
315600,2
315694,3
316179,1
317338,2
317588,2
317615,3
317731,2
318493,2
318986,2
320203,3
320821,4
320905,1
321858,3
322277,1
322451,1
322668,3
324193,2
324563,1
326775,2
327400,2
327620,3
327685,4
328414,3
328448,1
329028,2
330160,4
330273,3
330693,3
330855,2
330988,1
331540,4
331817,5
333128,2
333228,1
333448,4
333562,4
334221,5
334231,3
334321,3
334368,3
334503,3
335068,4
335223,3
335492,4
336042,3
336322,2
336657,5
337579,4
337635,2
338141,3
338225,6
338331,2
338374,2
338375,2
339768,3
340958,5
341153,3
341615,3
341873,3
341913,4
343633,1
344270,6
344622,6
345411,4
347789,2
347801,2
348486,5
350736,2
351112,4
351140,2
351157,3
351787,1
351896,3
352361,2
353117,4
353146,2
354037,2
354772,3
354888,4
355514,2
355742,3
355968,1
356796,3
356944,1
357233,3
357438,4
357500,2
357714,2
357872,2
358254,5
358369,4
358807,2
358900,2
359883,4
360147,3
360911,3
361187,5
361384,3
361659,2
362030,3
362076,1
363227,1
363710,3
363825,3
363898,2
364241,3
364485,2
365107,3
365222,2
365763,4
367820,4
368168,5
368178,2
368540,2
368714,4
368819,2
369426,2
369792,4
370288,4
371343,2
371816,3
372063,6
372478,3
372811,3
372851,2
373017,2
373158,1
374993,4
375478,4
375793,3
376091,3
377430,2
377724,4
377747,4
377814,5
378537,2
379232,2
379301,3
379435,2
379447,2
379943,1
382162,2
382184,2
382987,2
384002,4
384745,3
384751,3
384905,2
384985,2
385213,4
385366,5
385368,2
385438,3
385657,3
388389,4
388449,2
389041,5
389525,3
390120,2
390544,1
390775,3
390956,1
391048,2
391155,2
391801,2
391966,1
392310,3
392728,4
393080,3
393434,2
393913,3
394070,2
394446,2
394725,4
394833,5
395043,3
395662,2
395985,3
396736,4
396771,4
397469,2
398232,4
400003,5
400126,3
400505,3
402037,4
403421,1
403442,4
403523,5
403793,2
404937,1
404972,1
405647,1
406307,1
406670,1
407441,2
407665,3
407794,4
407854,3
407872,1
408020,3
408082,2
408874,2
409472,3
410085,3
410461,2
411298,4
412602,2
412778,2
417074,2
417127,4
417973,3
418634,2
419393,1
420191,4
420367,4
420678,3
420798,5
421043,3
421056,3
422017,4
422452,3
422803,3
422937,4
423161,4
423494,1
423957,2
424357,5
424657,5
424781,2
425274,3
427653,3
427737,1
428122,4
428610,3
429161,4
429784,4
431546,5
431613,2
431768,3
432167,2
432339,4
432375,2
432571,1
432815,4
434202,1
435501,3
436225,1
436677,2
436976,3
437088,2
437939,4
437955,1
438042,2
438480,1
439391,3
440356,4
441164,3
441208,3
441397,1
442017,2
442521,3
443632,4
444096,3
444167,4
445154,1
446338,1
446448,2
447369,4
447846,2
447872,3
447874,1
447900,3
448162,2
448332,2
448464,2
449046,3
449241,3
449610,2
450953,5
451215,5
451864,2
451874,5
452164,4
452199,4
452576,4
453293,3
453912,4
454316,3
454485,2
454716,3
455282,3
455453,3
456195,4
456247,3
457020,1
457778,2
460380,6
460526,1
461318,1
461690,1
462044,2
462143,2
463086,6
463458,3
463857,2
463920,3
464157,2
465082,3
465280,6
465742,1
467243,2
468234,4
469276,5
469360,3
469408,4
469442,3
469554,3
469602,2
470321,4
470709,1
471322,1
471564,4
471826,2
472059,4
472249,4
472450,3
472537,3
472964,5
472996,5
473921,5
473977,3
474101,3
474994,1
475059,1
475122,2
475204,1
475496,4
476350,3
476667,3
477608,2
477630,5
478110,4
479130,2
479453,4
480514,1
480574,1
480790,2
481951,4
482677,4
483711,3
483811,3
484082,2
484377,3
484465,4
485015,3
485159,2
485725,2
486501,4
486687,3
486788,4
486881,3
487123,3
487389,4
487864,1
488384,2
488449,2
488663,3
488705,2
489775,3
489913,5
492543,2
492740,3
493323,3
494653,4
495802,2
497247,1
498043,3
498180,2
498644,2
498920,3
499850,1
500340,1
501121,3
501202,3
501918,6
502459,3
502778,3
504505,3
504562,2
504917,2
505018,3
505163,2
506147,2
506500,3
506700,2
507466,3
508834,4
510733,6
511409,1
512005,2
512271,2
512573,2
512808,3
513297,4
513496,2
513681,1
514670,3
514826,2
515413,1
516494,1
516822,2
518289,3
519370,3
519789,3
520897,1
521618,1
521781,1
522007,4
522158,5
522744,3
522960,4
523462,3
524062,5
524915,2
525774,4
525824,2
525903,3
526069,2
526098,2
526234,2
527750,4
531305,2
531876,3
531904,3
532172,3
533555,5
533767,3
533788,2
535177,3
537006,2
537600,2
538061,3
538065,2
538211,3
538403,1
538981,2
541198,3
542572,4
542953,1
543057,1
543243,2
544473,2
544597,4
545089,3
545138,2
545779,1
546824,1
547466,2
547626,5
547946,3
548012,2
548104,3
549431,3
549479,1
549564,2
550104,3
550953,2
551298,4
551320,3
551349,3
551780,1
552457,4
552623,4
553324,1
553448,2
554292,1
554539,3
554598,1
554882,2
555084,2
556589,3
557230,3
557657,2
557974,2
559469,5
561149,2
561717,4
561815,1
562807,2
563313,4
564154,3
564829,2
565090,3
565616,5
566813,2
567241,2
568157,4
568460,6
568789,1
568992,3
569100,1
569396,4
569738,1
569810,3
570015,3
570084,2
571234,4
571615,2
571981,2
572667,2
573337,4
573563,1
573770,3
574303,4
576814,4
577042,1
577054,4
577442,2
579967,4
580263,4
580312,5
580598,5
582364,2
583626,1
583712,3
584144,5
586221,2
586584,2
586934,3
587294,2
587672,1
588415,6
588924,4
590240,1
590802,3
591040,1
591563,3
592066,2
592608,2
593473,1
593587,3
595402,1
595637,3
596742,1
597727,4
598985,1
599801,2
600554,4
600818,2
601187,5
601919,3
602561,2
602998,2
603245,2
603807,2
605268,2
605637,4
606288,1
606494,3
606639,1
606942,3
607376,6
607511,2
607592,3
607820,5
608016,2
609071,3
609133,4
609154,2
609487,2
609813,2
612109,1
612196,5
613669,2
614201,3
614442,3
615027,2
615243,1
615656,4
616634,3
617597,2
617966,3
619673,5
620079,3
620549,2
620552,2
620921,2
620971,3
621089,4
621102,1
621144,2
622037,3
622126,3
622801,4
623622,4
624100,1
624197,2
624383,3
624970,2
625144,5
625472,2
625657,2
625908,3
626173,1
626286,3
626893,1
628823,4
628937,1
629195,1
629233,2
629458,3
629572,4
631226,3
631432,2
631833,2
632505,5
632622,2
633008,5
633773,4
634098,4
635332,5
638140,2
638975,2
639156,4
641350,4
642310,2
643189,3
643268,3
643317,3
644120,2
644535,3
644927,3
645080,5
645252,2
645721,2
645986,4
646599,4
647933,2
648180,4
649642,2
650155,2
650450,4
651042,1
651069,3
651349,1
651810,1
652117,1
652492,3
652526,2
652710,2
653300,2
654351,2
654542,3
654868,3
656040,2
656487,4
657124,1
657161,1
658555,2
658622,5
659032,3
659888,3
660114,5
661404,4
662149,3
662523,2
662807,4
663610,4
663625,1
664304,4
664378,2
665513,3
665749,3
665805,2
666141,3
666330,3
666360,6
667215,5
667842,1
668103,1
669253,3
670181,1
670477,2
670929,4
672218,2
672776,1
672819,2
672975,2
673148,3
674012,2
674491,2
675062,2
676124,3
676426,5
676552,3
676718,3
677118,3
677355,3
677406,3
680357,2
681047,2
681066,2
681140,3
681178,1
681203,5
681962,2
681969,2
682227,3
682500,3
683403,4
683436,4
683736,1
684781,3
685059,4
685496,1
686050,2
686077,2
686912,4
687314,2
687554,2
687844,1
687894,3
688020,1
688157,3
689530,2
690125,1
690319,4
690591,2
691067,5
691441,2
692103,2
692405,3
692608,5
692614,3
693244,2
694058,2
694249,3
694383,3
695306,3
695476,1
695706,3
698204,2
698421,1
698730,5
699252,4
699764,3
699994,3
700255,4
700399,2
700675,2
701660,2
702953,2
703427,4
703453,5
704433,1
704549,3
705466,1
706124,5
706394,2
706693,3
706708,2
706882,3
707279,2
708002,2
708528,3
709807,5
709891,2
709947,3
710195,3
710916,5
710996,1
711034,3
711462,2
712085,2
712498,1
712599,3
712768,4
712885,1
712969,4
714093,2
714174,4
714465,3
714633,4
715684,2
715695,2
715981,3
716499,5
716518,2
716804,5
716827,1
717088,2
717317,2
717514,1
717620,3
717917,2
718077,4
718197,2
718246,1
718412,1
718635,3
718936,3
718954,4
719120,4
720752,3
721239,2
722554,4
723052,3
723617,4
724266,2
725056,3
725496,3
726030,2
726825,1
728701,2
729078,2
729270,2
729636,3
729832,1
730709,3
730806,3
731892,4
732331,4
732567,4
732788,2
733065,3
734619,3
734872,3
735058,4
736249,2
737043,2
737620,4
737653,4
737948,3
737951,4
738033,2
738068,4
738455,3
738873,3
738880,3
739682,4
741295,3
742271,5
743581,3
743633,2
744780,3
745688,5
745747,2
746288,1
747252,3
747356,2
749279,2
750971,2
751804,6
752190,2
752404,3
752471,2
752571,3
753234,3
753504,1
753904,3
754936,3
755605,1
755927,2
755998,1
757401,2
757469,2
758126,2
758730,2
758962,3
759163,2
760107,2
761459,3
761601,1
761912,2
763110,3
763412,3
763661,5
763827,3
764210,5
764480,4
764625,1
765615,2
766138,4
767265,4
767439,4
767603,1
769093,4
769593,1
770247,1
770494,3
773358,3
773533,4
773758,5
773913,2
774146,3
775272,3
775780,1
776669,6
777246,2
777624,2
779357,2
779690,3
779864,1
780200,4
780267,3
780795,1
780797,5
782988,3
783280,1
783307,2
783649,4
783807,4
784915,4
785362,2
785542,3
785868,1
786092,2
787002,2
787083,3
787290,2
789039,1
790711,2
790984,3
791783,3
792323,2
792540,2
792620,4
792724,4
792820,3
793688,4
794035,1
794178,3
794231,2
794552,2
795555,3
795628,2
796451,2
797099,3
797504,1
798096,3
798298,4
799732,3
799966,2
800090,4
800304,4
800600,3
801401,2
801408,1
802419,5
802972,3
803152,2
803581,4
804036,4
804129,2
804793,6
805060,2
805244,4
805829,2
806152,3
806447,2
806525,2
806715,4
807166,4
807769,2
808036,1
808587,2
810409,2
810697,4
811848,2
812994,5
814242,2
814509,3
814663,1
814963,4
815183,3
815280,1
817464,3
818007,2
818706,3
818823,3
818962,3
819544,3
819828,3
820254,1
820487,3
821344,3
821416,1
821642,4
821867,3
822400,2
823420,5
823679,4
824188,1
824920,2
825071,1
825569,4
825877,5
826430,3
826772,3
827483,3
828183,4
828612,2
828737,2
829039,3
829686,3
829766,2
831046,2
831219,3
831722,5
831976,2
832333,1
832937,2
833244,3
833781,6
833876,2
834715,4
834851,2
834946,5
835042,5
835182,2
835205,4
835858,3
836228,1
836372,2
836738,4
837103,2
838158,1
838342,2
838451,5
838651,3
839007,3
839507,4
840347,1
840684,2
842890,3
843116,3
843131,3
844280,3
845800,3
846151,2
846224,3
846544,3
846837,3
847752,2
847824,1
848836,1
848949,2
849440,5
849665,2
850566,3
850832,2
851095,1
851226,2
853401,3
853495,2
853603,3
853809,2
855175,2
855219,3
855444,3
855635,1
856344,4
857729,5
859374,3
859554,2
859827,4
860023,3
860576,2
860764,3
861322,2
862896,1
863187,2
864504,3
864509,1
865192,2
865519,2
865604,3
866259,2
866741,2
867371,1
867762,3
867978,1
869519,3
870151,3
872302,5
873274,3
873524,2
873937,3
873949,1
874500,3
875122,2
875315,4
875369,4
875424,2
877498,3
877720,1
878379,5
878900,4
879478,2
879557,4
880060,5
880734,4
882466,2
883370,4
883940,1
883971,2
884529,3
885184,4
885835,2
887524,3
888992,3
889571,4
889723,1
889832,2
889897,3
890973,2
891372,4
891572,2
891579,5
892631,2
894221,3
895491,2
896051,5
896882,3
897131,2
899278,4
899638,5
899651,3
900064,1
900248,4
900508,1
901328,3
901402,2
901415,2
902287,2
902487,1
902997,6
904332,3
904471,3
904709,3
906284,3
906428,4
906582,4
906815,4
907735,3
907939,3
908117,2
908723,1
908726,4
909435,2
909526,1
909650,2
909908,4
910649,4
911001,2
911146,5
911383,2
911534,3
912492,4
912647,1
912792,1
912916,2
913112,4
913454,5
914757,2
914808,5
915742,1
915950,3
916269,2
916777,4
917385,4
917633,4
918623,3
919338,1
919903,3
920126,4
920791,4
922217,2
922798,4
923039,4
923053,3
924110,4
924202,5
924940,2
926819,2
927686,3
928890,5
929075,2
929308,3
929360,4
930125,4
930906,5
930980,2
931579,4
932171,4
932560,2
932639,3
932965,2
933376,3
934156,3
934430,2
935389,2
935475,5
936568,4
938219,2
938696,5
938756,4
939297,1
939679,2
939853,1
940974,1
941131,1
941176,3
941310,4
941983,2
942520,2
942565,3
942654,1
942819,4
943843,1
944876,2
944971,1
945618,1
945855,1
946069,4
947682,3
948031,4
948978,3
949006,4
949636,1
949639,2
950098,2
950472,1
950781,2
951097,4
951344,5
951758,4
952215,2
952484,1
952547,5
955099,4
955103,3
955345,4
955867,5
957170,5
957242,5
957418,4
958046,4
958251,3
958634,4
959027,1
959328,2
959576,1
959808,5
959977,2
960005,3
960016,2
960102,2
960708,3
961160,2
961499,2
961561,2
961655,2
961887,2
962682,2
963012,3
963294,2
963864,3
965191,5
966085,3
966627,2
966685,4
967627,3
967985,1
968632,1
968917,2
968980,4
969035,3
969240,2
969841,4
970490,3
970864,2
971360,3
971365,2
971572,3
972618,2
972763,2
973037,5
973447,2
973453,3
975919,4
976320,3
977307,5
977514,4
977606,4
978614,3
978936,2
978942,3
979797,3
979945,4
979970,4
980067,4
980133,3
981844,2
982115,2
983892,3
984929,2
985291,1
985996,3
986120,3
986394,1
986416,1
986573,2
987523,4
987648,2
987814,4
988979,2
989624,2
989812,1
991232,2
991468,2
991650,2
991872,3
992639,1
993522,3
993528,3
993695,3
993746,4
993911,2
994163,5
994528,2
996045,3
996098,3
996907,1
997010,6
997341,2
997452,3
997666,4
997691,1
998082,4
998419,2
998676,4
998916,5
999235,1
999651,3
