id,stable_height
147577,3
147836,2
148326,2
148338,3
148342,1
148680,4
149231,3
149364,4
149931,3
150322,5
152583,2
153062,2
153166,3
153485,3
153594,4
153750,2
153874,3
153991,3
154636,5
154783,4
156410,4
157695,3
159154,5
160186,2
160678,3
160767,1
160830,3
161233,1
161573,2
162816,4
162880,3
162955,2
163241,1
163678,2
163971,2
164394,1
166392,5
166440,4
166524,1
166951,5
167011,4
168218,2
168854,2
168964,2
168977,5
169539,4
169810,3
170088,4
170812,3
172079,3
172864,5
173421,3
173904,4
175611,4
175835,4
176261,2
176288,1
178697,1
178917,3
180650,2
180789,5
181460,4
183277,5
184804,4
185665,5
186121,2
187583,1
188235,3
188273,3
188693,4
189252,2
189455,3
189862,4
190413,1
190634,1
192273,4
192280,5
193309,6
193681,1
194172,1
194193,2
194759,2
194979,3
195221,4
196076,3
196703,1
196971,2
197275,1
197775,2
197965,2
198759,2
198897,3
201206,4
201852,1
202505,3
202553,4
204110,4
204709,2
204844,2
205035,3
206022,4
206418,3
207361,1
207717,4
208215,4
208356,5
208487,2
208661,3
209064,3
210092,1
210440,3
210928,2
211025,3
211455,1
211900,3
212838,4
213031,3
213324,2
213442,1
213706,1
215078,5
215174,4
215479,2
216439,4
218073,1
218252,2
218676,2
218778,1
218794,5
219106,3
220083,3
220655,3
221457,1
221825,1
222007,2
223728,4
223844,5
223959,2
224340,4
224410,4
225057,3
225294,2
225499,2
227053,4
227386,2
227765,5
228559,1
229160,4
229187,2
229955,5
230102,2
232815,1
232854,2
233633,1
234011,2
234222,2
234519,3
235368,2
237047,2
238507,3
238627,5
239039,4
239535,2
239782,2
240253,3
240723,3
241219,2
241409,2
241894,4
241957,5
242191,3
243322,5
244493,4
244965,5
246299,2
246400,1
246866,1
249064,3
249348,2
250208,2
250440,5
250605,3
250926,1
251617,2
251679,5
252051,1
252347,2
252511,3
254660,2
254905,6
254906,2
256185,3
257019,4
257319,2
257757,2
257869,2
258043,1
258090,3
258701,1
258928,2
259582,4
259963,2
260141,2
260613,2
262448,1
262663,5
262842,2
263087,2
264173,3
264469,2
264942,5
265630,1
265867,3
266195,1
267273,1
268004,2
269574,3
269635,1
271313,2
271432,2
272065,4
272335,3
272687,2
272836,2
273096,4
273104,3
273961,3
275254,4
275325,3
275591,1
275612,3
275844,4
276060,2
276340,6
276897,3
277119,2
277356,2
277451,1
277634,5
278427,6
278800,2
279176,2
279705,1
279716,3
280100,1
280928,3
282118,3
282224,2
282451,4
282612,3
282910,3
283019,5
284359,2
284799,1
284830,1
285000,4
285883,3
286236,3
286256,2
287072,3
288211,3
288481,5
288650,3
290154,5
291959,3
292213,2
292622,4
294648,1
295376,3
296504,3
297729,1
298110,3
298632,2
299928,4
301816,1
302399,4
303715,5
303965,1
304463,2
304706,5
304752,3
305216,3
307082,3
307227,2
307382,2
307915,1
308062,4
308175,1
308270,3
308602,1
308677,1
308763,3
309576,5
309948,5
309968,4
310453,3
310510,5
310803,2
311114,6
311559,4
312387,3
313613,3
313707,2
314206,6
315336,4
315576,1
315600,3
315694,3
316179,3
317338,2
317588,2
317615,3
317731,1
318493,2
318986,3
320203,3
320821,4
320905,1
321858,5
322277,1
322451,1
322668,3
324193,2
324563,1
326775,2
327400,2
327620,4
327685,4
328414,2
328448,1
329028,2
330160,5
330273,4
330693,4
330855,3
330988,1
331540,4
331817,5
333128,3
333228,1
333448,3
333562,1
334221,5
334231,4
334321,3
334368,3
334503,4
335068,4
335223,3
335492,5
336042,4
336322,2
336657,5
337579,4
337635,4
338141,3
338225,6
338331,2
338374,3
338375,2
339768,3
340958,3
341153,2
341615,2
341873,3
341913,5
343633,1
344270,5
344622,6
345411,1
347789,2
347801,1
348486,5
350736,2
351112,6
351140,1
351157,3
351787,1
351896,4
352361,2
353117,5
353146,2
354037,2
354772,3
354888,4
355514,1
355742,4
355968,1
356796,3
356944,1
357233,1
357438,4
357500,1
357714,2
357872,4
358254,2
358369,5
358807,2
358900,4
359883,4
360147,3
360911,2
361187,5
361384,4
361659,2
362030,3
362076,2
363227,1
363710,2
363825,5
363898,2
364241,3
364485,2
365107,2
365222,2
365763,4
367820,2
368168,5
368178,4
368540,2
368714,4
368819,2
369426,2
369792,4
370288,4
371343,2
371816,5
372063,5
372478,2
372811,3
372851,1
373017,2
373158,1
374993,3
375478,4
375793,4
376091,3
377430,2
377724,3
377747,4
377814,5
378537,1
379232,2
379301,3
379435,1
379447,2
379943,1
382162,1
382184,3
382987,1
384002,5
384745,3
384751,3
384905,2
384985,2
385213,4
385366,5
385368,2
385438,3
385657,3
388389,5
388449,2
389041,4
389525,5
390120,2
390544,1
390775,3
390956,1
391048,2
391155,2
391801,3
391966,1
392310,3
392728,3
393080,3
393434,2
393913,4
394070,2
394446,2
394725,3
394833,5
395043,3
395662,2
395985,5
396736,4
396771,4
397469,2
398232,4
400003,5
400126,4
400505,4
402037,2
403421,1
403442,4
403523,5
403793,1
404937,1
404972,1
405647,1
406307,1
406670,1
407441,3
407665,2
407794,4
407854,3
407872,2
408020,3
408082,2
408874,3
409472,2
410085,3
410461,2
411298,4
412602,3
412778,2
417074,2
417127,6
417973,3
418634,2
419393,3
420191,4
420367,4
420678,3
420798,5
421043,3
421056,3
422017,4
422452,3
422803,4
422937,2
423161,4
423494,1
423957,1
424357,5
424657,4
424781,1
425274,4
427653,3
427737,1
428122,5
428610,1
429161,4
429784,4
431546,5
431613,2
431768,2
432167,3
432339,4
432375,1
432571,1
432815,4
434202,1
435501,3
436225,2
436677,2
436976,3
437088,2
437939,3
437955,1
438042,1
438480,1
439391,3
440356,3
441164,3
441208,3
441397,1
442017,2
442521,2
443632,4
444096,3
444167,5
445154,1
446338,2
446448,2
447369,4
447846,2
447872,3
447874,1
447900,3
448162,2
448332,2
448464,2
449046,3
449241,3
449610,2
450953,4
451215,5
451864,1
451874,4
452164,4
452199,2
452576,4
453293,3
453912,4
454316,3
454485,2
454716,3
455282,3
455453,3
456195,4
456247,3
457020,1
457778,2
460380,6
460526,1
461318,1
461690,1
462044,2
462143,2
463086,6
463458,3
463857,3
463920,2
464157,2
465082,3
465280,6
465742,1
467243,2
468234,4
469276,5
469360,3
469408,3
469442,3
469554,3
469602,2
470321,4
470709,1
471322,2
471564,3
471826,3
472059,5
472249,4
472450,4
472537,3
472964,5
472996,5
473921,5
473977,3
474101,3
474994,3
475059,1
475122,2
475204,1
475496,4
476350,3
476667,4
477608,2
477630,3
478110,3
479130,3
479453,3
480514,1
480574,1
480790,3
481951,4
482677,4
483711,3
483811,4
484082,2
484377,2
484465,5
485015,3
485159,2
485725,2
486501,4
486687,4
486788,4
486881,5
487123,3
487389,3
487864,1
488384,2
488449,2
488663,4
488705,3
489775,3
489913,5
492543,2
492740,3
493323,3
494653,3
495802,2
497247,1
498043,3
498180,2
498644,3
498920,2
499850,1
500340,1
501121,2
501202,3
501918,6
502459,3
502778,3
504505,4
504562,2
504917,3
505018,3
505163,3
506147,2
506500,2
506700,2
507466,3
508834,5
510733,6
511409,1
512005,2
512271,1
512573,3
512808,5
513297,3
513496,2
513681,1
514670,3
514826,2
515413,1
516494,1
516822,2
518289,3
519370,3
519789,4
520897,1
521618,1
521781,1
522007,4
522158,6
522744,3
522960,5
523462,3
524062,5
524915,2
525774,3
525824,2
525903,2
526069,2
526098,3
526234,2
527750,3
531305,2
531876,3
531904,3
532172,2
533555,5
533767,2
533788,1
535177,3
537006,2
537600,2
538061,3
538065,4
538211,4
538403,1
538981,2
541198,4
542572,4
542953,1
543057,1
543243,2
544473,2
544597,4
545089,3
545138,2
545779,1
546824,1
547466,2
547626,4
547946,3
548012,2
548104,3
549431,3
549479,1
549564,1
550104,4
550953,2
551298,4
551320,3
551349,3
551780,1
552457,4
552623,5
553324,1
553448,2
554292,1
554539,4
554598,1
554882,2
555084,2
556589,3
557230,1
557657,1
557974,2
559469,5
561149,2
561717,4
561815,1
562807,3
563313,4
564154,3
564829,3
565090,4
565616,5
566813,1
567241,2
568157,4
568460,5
568789,1
568992,1
569100,1
569396,1
569738,1
569810,2
570015,3
570084,2
571234,5
571615,2
571981,1
572667,2
573337,1
573563,1
573770,3
574303,4
576814,5
577042,1
577054,4
577442,3
579967,5
580263,5
580312,4
580598,5
582364,3
583626,1
583712,3
584144,5
586221,2
586584,2
586934,2
587294,1
587672,1
588415,5
588924,3
590240,1
590802,3
591040,1
591563,3
592066,2
592608,2
593473,2
593587,2
595402,1
595637,3
596742,1
597727,5
598985,1
599801,3
600554,3
600818,2
601187,5
601919,2
602561,3
602998,2
603245,2
603807,3
605268,1
605637,4
606288,1
606494,3
606639,1
606942,2
607376,5
607511,2
607592,3
607820,6
608016,1
609071,3
609133,4
609154,2
609487,1
609813,2
612109,1
612196,5
613669,1
614201,5
614442,3
615027,2
615243,1
615656,4
616634,4
617597,2
617966,2
619673,5
620079,4
620549,2
620552,2
620921,2
620971,3
621089,4
621102,1
621144,2
622037,4
622126,3
622801,4
623622,3
624100,1
624197,2
624383,3
624970,3
625144,5
625472,2
625657,2
625908,1
626173,2
626286,4
626893,1
628823,4
628937,1
629195,1
629233,1
629458,3
629572,4
631226,3
631432,2
631833,2
632505,5
632622,3
633008,4
633773,5
634098,3
635332,6
638140,4
638975,1
639156,4
641350,4
642310,1
643189,2
643268,5
643317,3
644120,1
644535,3
644927,2
645080,5
645252,1
645721,3
645986,3
646599,3
647933,2
648180,4
649642,3
650155,3
650450,4
651042,1
651069,2
651349,1
651810,1
652117,1
652492,3
652526,3
652710,2
653300,2
654351,2
654542,3
654868,3
656040,3
656487,2
657124,1
657161,1
658555,2
658622,5
659032,1
659888,4
660114,5
661404,4
662149,5
662523,5
662807,5
663610,2
663625,1
664304,4
664378,2
665513,3
665749,2
665805,3
666141,3
666330,3
666360,2
667215,2
667842,1
668103,1
669253,4
670181,1
670477,2
670929,4
672218,3
672776,1
672819,2
672975,2
673148,5
674012,1
674491,2
675062,5
676124,4
676426,5
676552,3
676718,3
677118,3
677355,5
677406,3
680357,2
681047,2
681066,2
681140,3
681178,1
681203,4
681962,2
681969,2
682227,3
682500,4
683403,5
683436,4
683736,1
684781,2
685059,4
685496,1
686050,2
686077,2
686912,2
687314,2
687554,2
687844,1
687894,3
688020,1
688157,1
689530,2
690125,1
690319,3
690591,2
691067,5
691441,2
692103,2
692405,4
692608,4
692614,3
693244,2
694058,2
694249,4
694383,2
695306,3
695476,1
695706,3
698204,2
698421,2
698730,4
699252,4
699764,3
699994,3
700255,3
700399,3
700675,2
701660,3
702953,2
703427,4
703453,5
704433,1
704549,3
705466,1
706124,1
706394,1
706693,2
706708,1
706882,2
707279,2
708002,2
708528,3
709807,4
709891,3
709947,3
710195,2
710916,5
710996,1
711034,2
711462,2
712085,2
712498,1
712599,4
712768,5
712885,1
712969,5
714093,2
714174,5
714465,3
714633,4
715684,2
715695,2
715981,2
716499,4
716518,2
716804,5
716827,1
717088,5
717317,2
717514,1
717620,2
717917,2
718077,5
718197,2
718246,1
718412,2
718635,3
718936,3
718954,5
719120,3
720752,2
721239,2
722554,4
723052,5
723617,3
724266,2
725056,3
725496,3
726030,4
726825,2
728701,2
729078,1
729270,1
729636,3
729832,4
730709,4
730806,3
731892,3
732331,3
732567,5
732788,2
733065,3
734619,3
734872,3
735058,3
736249,1
737043,2
737620,4
737653,5
737948,4
737951,4
738033,1
738068,3
738455,2
738873,4
738880,3
739682,4
741295,3
742271,5
743581,2
743633,1
744780,3
745688,5
745747,2
746288,1
747252,1
747356,1
749279,1
750971,2
751804,5
752190,2
752404,3
752471,2
752571,4
753234,4
753504,1
753904,2
754936,2
755605,1
755927,2
755998,1
757401,2
757469,1
758126,2
758730,2
758962,3
759163,2
760107,3
761459,4
761601,1
761912,2
763110,3
763412,3
763661,6
763827,4
764210,6
764480,4
764625,1
765615,2
766138,4
767265,5
767439,4
767603,1
769093,4
769593,1
770247,1
770494,3
773358,3
773533,4
773758,6
773913,3
774146,3
775272,3
775780,1
776669,6
777246,4
777624,2
779357,2
779690,3
779864,1
780200,5
780267,2
780795,1
780797,4
782988,3
783280,1
783307,2
783649,4
783807,5
784915,3
785362,1
785542,4
785868,1
786092,2
787002,2
787083,1
787290,2
789039,1
790711,2
790984,2
791783,3
792323,2
792540,1
792620,5
792724,3
792820,3
793688,3
794035,1
794178,3
794231,2
794552,2
795555,2
795628,2
796451,2
797099,3
797504,1
798096,3
798298,3
799732,3
799966,2
800090,4
800304,5
800600,3
801401,3
801408,1
802419,5
802972,2
803152,2
803581,5
804036,3
804129,2
804793,5
805060,2
805244,3
805829,2
806152,2
806447,2
806525,3
806715,3
807166,4
807769,2
808036,1
808587,4
810409,3
810697,5
811848,2
812994,5
814242,1
814509,3
814663,1
814963,4
815183,3
815280,1
817464,2
818007,2
818706,2
818823,4
818962,3
819544,2
819828,3
820254,1
820487,4
821344,3
821416,1
821642,3
821867,3
822400,2
823420,5
823679,4
824188,1
824920,2
825071,1
825569,4
825877,4
826430,3
826772,3
827483,3
828183,4
828612,2
828737,1
829039,3
829686,2
829766,3
831046,2
831219,4
831722,4
831976,2
832333,1
832937,1
833244,2
833781,3
833876,1
834715,3
834851,2
834946,5
835042,5
835182,2
835205,3
835858,3
836228,1
836372,2
836738,5
837103,2
838158,2
838342,2
838451,5
838651,3
839007,4
839507,4
840347,1
840684,3
842890,2
843116,3
843131,3
844280,3
845800,3
846151,3
846224,3
846544,3
846837,3
847752,2
847824,1
848836,1
848949,2
849440,5
849665,2
850566,3
850832,2
851095,1
851226,4
853401,3
853495,2
853603,2
853809,2
855175,3
855219,3
855444,3
855635,1
856344,3
857729,6
859374,4
859554,2
859827,3
860023,3
860576,3
860764,3
861322,2
862896,1
863187,2
864504,2
864509,2
865192,2
865519,3
865604,4
866259,2
866741,2
867371,1
867762,3
867978,1
869519,3
870151,2
872302,3
873274,4
873524,2
873937,5
873949,1
874500,3
875122,3
875315,4
875369,4
875424,2
877498,4
877720,1
878379,1
878900,4
879478,2
879557,3
880060,5
880734,5
882466,1
883370,3
883940,3
883971,2
884529,2
885184,2
885835,1
887524,3
888992,4
889571,3
889723,1
889832,1
889897,3
890973,2
891372,4
891572,2
891579,6
892631,4
894221,3
895491,2
896051,5
896882,4
897131,3
899278,2
899638,5
899651,3
900064,1
900248,3
900508,1
901328,3
901402,2
901415,2
902287,2
902487,2
902997,5
904332,4
904471,3
904709,3
906284,5
906428,4
906582,3
906815,5
907735,2
907939,2
908117,2
908723,1
908726,4
909435,2
909526,1
909650,1
909908,5
910649,5
911001,2
911146,4
911383,2
911534,3
912492,3
912647,1
912792,1
912916,2
913112,3
913454,5
914757,2
914808,5
915742,1
915950,3
916269,2
916777,4
917385,3
917633,4
918623,4
919338,2
919903,3
920126,4
920791,4
922217,3
922798,4
923039,4
923053,2
924110,3
924202,5
924940,2
926819,2
927686,3
928890,5
929075,2
929308,4
929360,4
930125,5
930906,5
930980,3
931579,3
932171,4
932560,2
932639,2
932965,2
933376,3
934156,3
934430,2
935389,1
935475,5
936568,3
938219,2
938696,5
938756,3
939297,1
939679,3
939853,1
940974,1
941131,2
941176,2
941310,4
941983,4
942520,2
942565,3
942654,1
942819,4
943843,1
944876,2
944971,1
945618,1
945855,1
946069,5
947682,3
948031,2
948978,5
949006,5
949636,1
949639,2
950098,2
950472,1
950781,1
951097,4
951344,5
951758,4
952215,2
952484,1
952547,6
955099,4
955103,3
955345,4
955867,3
957170,5
957242,6
957418,3
958046,3
958251,2
958634,4
959027,1
959328,2
959576,1
959808,5
959977,2
960005,3
960016,2
960102,2
960708,3
961160,2
961499,2
961561,3
961655,1
961887,3
962682,2
963012,3
963294,2
963864,2
965191,5
966085,3
966627,2
966685,5
967627,3
967985,1
968632,1
968917,2
968980,3
969035,2
969240,2
969841,3
970490,3
970864,2
971360,3
971365,2
971572,2
972618,3
972763,2
973037,3
973447,4
973453,3
975919,4
976320,3
977307,5
977514,4
977606,4
978614,3
978936,2
978942,3
979797,2
979945,4
979970,4
980067,4
980133,3
981844,2
982115,4
983892,3
984929,2
985291,2
985996,2
986120,3
986394,2
986416,1
986573,2
987523,4
987648,2
987814,4
988979,3
989624,2
989812,1
991232,2
991468,2
991650,2
991872,3
992639,1
993522,3
993528,2
993695,3
993746,3
993911,2
994163,5
994528,1
996045,3
996098,3
996907,1
997010,4
997341,3
997452,4
997666,2
997691,1
998082,3
998419,2
998676,5
998916,5
999235,1
999651,3
